0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,Math Capability
0.054362579550557,0.00433095839347757,0.022125518641104923,0.05095469766479508,0.07066914676171276,9.137644157720003e-05,0.00596711688458549,0.0014286675846391702,0.002734432602457636,0.0033248711052459605,0.018298450234857565,0.0005502727954757657,0.004814921066029059,0.00019722314959814716,0.0014683610750712867,0.0014135434537221581,0.003596401703116233,0.013079098521759402,0.018413583988341805,0.00017229324637832688,0.009320877026173008,0.0002367359337412251,0.004771791106626644,0.05015726740118269,0.034118099006605764,0.010267170521708759,0.008852690791475052,0.017074663241279514,0.040935621752521203,0.006950899865154908,0.005486840040051914,0.006326555957396747,5.5284250443599894e-05,6.389677310038739e-05,0.005003902044708694,0.06716079443672568,0.004622901254506164,0.02247780733791094,0.03751128253183664,0.07329898541162709,0.00011012911560341976,0.00434088156337552,0.002411944093186638,0.003907176511105914,0.0034917486688158667,0.012646995584077034,0.001367286959698715,0.004884351934624405,0.00021865145828068208,0.0030269043494757595,0.001863360598375056,0.00676518381798472,0.0224993227838916,0.0175533483466973,0.00023927858297675907,0.0089508308281075,0.00034253099015553993,0.005606343616927502,0.04825655252422192,0.052784121491469535,0.012915828128178842,0.01077366774381641,0.012565313399991153,0.06305330000894138,0.0037056069193388704,0.003619636398004159,0.007353884691200556,6.369293924119949e-05,0.00016056466764394976,0.001833979735312746,1
0.05205401434120116,0.003080784007150745,0.017255993125488103,0.03256658432649903,0.06430886509967441,0.00018807514171190282,0.003516558495658306,0.0013726346445757434,0.004018361194451601,0.002478613701449707,0.0069610816635916825,0.0010968853897546668,0.002383161959256256,0.000314984072250911,0.0005018253268913856,0.0017342630525345954,0.004962867343895714,0.03479139641264873,0.010558193429414471,0.00016386272069850375,0.005414464252015666,0.0009053486061755444,0.0077727384364519765,0.04652768191212216,0.04855084063661563,0.017178760964371785,0.00433803069336955,0.0095528694022629,0.04489265378003788,0.015681320053508696,0.004289624360346748,0.008165487160567897,8.076674671953933e-05,3.2631074101085754e-05,0.0015024533595639797,0.07366505620053282,0.0041455482396085515,0.01605340098672198,0.026620545062214195,0.06737146255118961,0.0005833403809132789,0.00316568102606666,0.0028086968198716097,0.0033487381060802054,0.0032902027207273644,0.018972505662633393,0.001458227096365003,0.0029058884911735334,0.0007659596091922077,0.0013409741024040787,0.0008014719825873917,0.005900408733926395,0.042350948281892765,0.008795972524426708,0.00031893457103467245,0.004799192687679682,0.0006692062760867544,0.019009303604395653,0.05809379160638409,0.057969313117042266,0.022033836282124172,0.006344832569943162,0.012402760819712508,0.051232174054276804,0.010988225593457449,0.0022616239871480624,0.009242359427974238,0.00034581077178931784,5.1004053466600134e-05,0.0006979251119283709,0
0.05894463487621758,0.004327788249598965,0.022059558776198793,0.045948585018154485,0.05951547157533239,0.0003653452711879754,0.004325267118814418,0.002511825938745772,0.005276023706593472,0.0030032193056218014,0.0139785983747328,0.0015973558736097513,0.0063301599529383395,0.0008194657498039111,0.0010222867894027828,0.0019923087374319774,0.0043678906453869576,0.026676970995222767,0.011925529126807036,0.0005682308704850885,0.004915903799398675,0.0004309107465556795,0.004631210326923167,0.04085321925256921,0.039425441017033894,0.01688586921532273,0.006975196855121468,0.016671302322189066,0.059241096213854504,0.014428156041612883,0.006345216418420571,0.007602809774366488,0.00031401747603017636,5.2827178138230804e-05,0.0024024118232609504,0.07195607064675288,0.005129433917420282,0.01725428931243769,0.03215574440778726,0.06279697111308281,0.00020306191101706583,0.0037702584289110402,0.002543147858523831,0.004466822615493145,0.0018964237055764364,0.02334092910248375,0.0012976298168435978,0.007013382029135884,0.0006386888808226236,0.0027732110688224293,0.0012651539893223371,0.006806508115345485,0.030369086640926846,0.011979456498563303,0.0006736765739832842,0.007326246178676235,0.0006913781520827468,0.004830775527508135,0.03928143053225105,0.047851943438048154,0.01825996950356495,0.007397244371327689,0.018165220164245797,0.048675742571169196,0.008556671661157237,0.002577414195941397,0.00962034468867758,0.0006146052537013241,0.00011756131745505445,0.0009714003978563156,1
0.05772706989273381,0.003953090516065347,0.025054065971408773,0.05423783331528438,0.0693469117263833,8.917884575279795e-05,0.014147307497146332,0.0016306852750370777,0.004026378873429369,0.0031156997399279726,0.024558802768916897,0.00119000898502152,0.004712233669207251,0.0008051893399781711,0.0013612338322130093,0.0026451118104008644,0.01247905813161403,0.006778280075087828,0.010115158067500461,0.0002161529868913373,0.0030313440342176084,0.00030216684891923074,0.004829454225077828,0.037805122158768106,0.026943765727516236,0.014475574287433199,0.005177949835418596,0.011627752662968987,0.04777522021224083,0.007679275087427492,0.0058415118578785796,0.009570139353971644,9.141682024924783e-05,0.00012660099147486538,0.003031854090691494,0.07584264469628184,0.007407410714403883,0.021038072294166897,0.04358747098861028,0.07273338677405808,0.00014427267296391967,0.007629821654529414,0.0023603174834020014,0.007692630168805937,0.0041532106508949404,0.029216408150445704,0.0012446479471201176,0.0043252123273792836,0.0010877987432253,0.002205209072448984,0.003060293056723843,0.015313272754192767,0.01016123983258703,0.007636819158930694,0.00027255355665801214,0.0033200056681096228,0.0006957106374529587,0.005720310997445435,0.04374632787757705,0.04214682354003343,0.018645258575690733,0.004727416445982361,0.012255154402563136,0.04837913728434978,0.008500325356599848,0.005604158762267677,0.010439177194931426,0.0002791073872102123,0.00016031744622768936,0.0017694762114752335,0
0.0626586420321679,0.00492057874520492,0.026729527516074415,0.052422796268995056,0.07382061035722348,0.00017691358037118062,0.011916480193301094,0.0014928785357327778,0.002945589769361292,0.003828958440095002,0.008294765293748334,0.00029504249069673105,0.005039349261853379,0.0003463630710142637,0.0020301982001542395,0.003648732073794471,0.002893040554608325,0.014490622222204668,0.0149504023012096,0.0003271005237755839,0.009910773681029644,0.0003313142336306246,0.005542492678271661,0.05701623388484761,0.04162186144034898,0.01330229045792756,0.006531330786563735,0.015670932532376065,0.04847722776352939,0.012301874649659908,0.006124517615218361,0.007296416243150277,0.0001038880810429526,0.00012765898220537715,0.004037450841645316,0.08118727304006851,0.004407173888049149,0.022176624336144965,0.03236267800885671,0.07273223755829343,0.00013445781291667637,0.0070417793187919275,0.0016360292302465195,0.004085814290164147,0.001989627635248778,0.017355568839994517,0.0013878022551240185,0.00528105700169044,0.00051520349526691,0.0014658148739628998,0.0011168579110542765,0.004855296691939788,0.011470015917218291,0.016860837390913503,0.00042476613614527114,0.010750605100426578,0.00026238817794990016,0.0037022524463731768,0.038518196921345345,0.03589817939626372,0.017670935844217008,0.004324089339600474,0.01402699991919437,0.04654914501417194,0.004595450651950913,0.003364444593182501,0.007795345534435905,0.0006134752368527925,0.00010625801462965987,0.001710462874280642,1
0.04737357705130394,0.007121704116722778,0.03165597804306393,0.05827392087662998,0.06521562487404962,0.00012235396980203023,0.006273147646627101,0.0034451214867812605,0.008647396706436489,0.004426426352178254,0.004451290303493825,0.0012969460664038588,0.0036519325861503827,0.0029107621306437214,0.001210833372504689,0.003267074631997958,0.006105317568305845,0.00595418360595138,0.011581810366508166,0.00039669951874489847,0.0065474130117003536,0.0014031553730710867,0.005080551545455072,0.04559982799334411,0.019665382500095467,0.016601291985433222,0.006333981982828895,0.01442315362448415,0.05715595537235651,0.018371435105113153,0.010154988559833383,0.012035639395289838,7.01036318181151e-05,9.586886895022854e-05,0.006174542121203723,0.07256459223183465,0.012136964666329955,0.021075720758935667,0.04030416256822293,0.06585568801498982,0.00022071353077971953,0.0028793220216657297,0.0054376738445400035,0.009779709633011276,0.006752535738630243,0.007674244200525043,0.0027201085207229554,0.00461286370137846,0.0008243966207399523,0.0012875892515789716,0.005421267290072537,0.009504426608790646,0.00877465614669769,0.011738208556734627,0.000755834967638045,0.008431118711617492,0.0005676536486423509,0.0036719028597083873,0.047030899221359064,0.04075253926046359,0.020484559371197295,0.004067748300459353,0.014823604403251199,0.04615898806057074,0.007695454674850313,0.00653553884425868,0.014042002748206916,0.0001729140028612832,0.0002652509228142781,0.001883753750642636,1
0.04318511145365942,0.0036152028798804472,0.036807405333747205,0.04836314321996531,0.0681753204849949,8.54746067072222e-05,0.00325746226878642,0.0008131487938422615,0.0038552529102491785,0.0018955105542502186,0.008924114245948475,0.0004055146349971596,0.0035621043688205648,0.00017098685983757376,0.00039677093322522703,0.0005281267393725326,0.0014922035655551315,0.017422387563743345,0.02283877276577787,0.0001788352877543896,0.008666190202432391,0.00010195819907085262,0.005374138789933178,0.04065162364578977,0.03270869043347319,0.007692176563534747,0.009754889110701579,0.0203346364062042,0.06307501340567369,0.006886172954371683,0.004489937871031592,0.0062026234161627015,0.00011572429940289926,3.7046101883527416e-05,0.0020521705281468473,0.07187056623865679,0.003485012496364036,0.03120684661451469,0.04500311376726492,0.07131142806285475,0.00019488841978097059,0.0038999704736824743,0.002072643052489816,0.0035154853688782605,0.0022141360711909115,0.010428260819076841,0.0009003728170345441,0.005177943509353323,0.000567999610819002,0.0023097324149397433,0.0010895084993918563,0.006644514570794611,0.0221124122903827,0.01729998437513699,0.0017114089779129095,0.013906664117030301,0.0005204601480397809,0.004023901649409697,0.04009020245280215,0.04347757242900703,0.012800891259679075,0.006940516049255721,0.022870174360391134,0.06111755518524459,0.004545834550978255,0.002842014714875133,0.007756345958188673,0.00048424363033014033,7.557246097801549e-05,0.001415981184342908,1
0.06281466306091066,0.010306519077704773,0.013341507133235023,0.057859605194007145,0.03860160297246302,0.0004805679474968618,0.012253743588560111,0.002025209335397114,0.008235904385158805,0.004877383742828909,0.03706256195726654,0.00521456816314436,0.007118803952030763,0.001275382359287235,0.0014581420054703563,0.00363717555243867,0.017771340013753436,0.013894538814964056,0.011906008319847288,0.0002514255078831189,0.007271159243053098,0.0013065409113464088,0.009903967982397129,0.02522549574197641,0.04646868593736239,0.01963380421308237,0.0076409111231415874,0.015400005861182616,0.062038398183529145,0.021284464838819746,0.0103821587464367,0.018149698424207893,0.00024400711603403836,0.00017261732218128563,0.007708841361315809,0.047767234607725834,0.005788689216894727,0.012711812303640942,0.028634545168673982,0.041231310086966975,0.00019778823603525968,0.017351197843062955,0.0019584734282779978,0.005608420498677067,0.0020158200731216504,0.021100206370284973,0.0022394743438515535,0.0036846139380076557,0.0006566942685806925,0.00400982986700637,0.0011762014463247757,0.018558420031716056,0.016141441174318188,0.007450061414496617,0.0004189944986528581,0.006913354125986322,0.0012268996835169683,0.006085569888707339,0.025793732326157427,0.039851549275256117,0.02876406013493039,0.007528484908806337,0.011300277474202739,0.045465226745561006,0.008154490233148463,0.0019136493715936388,0.011567070132506777,0.00205517134972379,0.00019893355067386755,0.0012628918929968181,0
0.049160807068990196,0.008054071891181387,0.01747360304618652,0.037849324513157666,0.061469968208717564,0.0010310966906044538,0.00530856200981002,0.006271313605376508,0.008080474280427713,0.008401071694529102,0.020612054395844057,0.005027832624360891,0.004166430059054592,0.001049430966414943,0.0010533517772535258,0.004902838342810271,0.0033963252534721673,0.019161184479541286,0.00992269987669303,0.000625675538327958,0.00540516364412394,0.00053448837621982,0.010672922724873005,0.03935307396125248,0.037308698626267144,0.018646334998850385,0.00740279132043378,0.01232397738736841,0.0333488675300705,0.015266527603021078,0.00895441998582505,0.01358357786205805,5.601120428038216e-05,0.00010622855622074836,0.0026300366985654773,0.07320270616231056,0.008752327692905487,0.01592194330427859,0.02342117735163157,0.0615191403323732,0.00039381401895728635,0.00941000890161703,0.0061074347391328445,0.007349918478772134,0.0052209715452936865,0.02013441929636264,0.003656557181226416,0.004415147592133339,0.002486265061176375,0.0019069398027595338,0.0021670031919396988,0.014502134227959646,0.03995466537193109,0.007902765138670255,0.0005258243783772636,0.0017477835435794503,0.0013143692478995372,0.008195810725329992,0.04971341556494818,0.042711183224713074,0.022831620973229886,0.00372735925387417,0.007912772683087134,0.042756596817575356,0.007968963660830128,0.004838108337721167,0.01568646501000628,0.000290402947013386,0.0002483718003389512,0.0024943756378603727,0
0.051514845818751015,0.0021958914014211183,0.023866081652694517,0.049764590476461416,0.07077587206769033,8.277141182473341e-05,0.004614564980421879,0.0019217028441354505,0.002916176271162749,0.0017574225983769465,0.011585013363857402,0.0010133245945040913,0.006482140500574404,0.0006514318129008389,0.001065186288119236,0.0012197035573052117,0.007155742178625024,0.019354394246964942,0.011005733839686704,0.00023536103224649067,0.00866570003196473,0.0003584545799318227,0.004681346586730022,0.049603186017769384,0.04108525223073793,0.005175359461931233,0.009212425407296923,0.017010464097906765,0.06013777930044466,0.010176177306312083,0.0027610321957120816,0.006506186300369716,0.0011076005911440751,7.069446024991283e-05,0.00232496836254704,0.06920733372229187,0.00265456051623291,0.016181227902793957,0.033378406609967284,0.06968681251718747,7.925518690447498e-05,0.001377137152984034,0.002052425034979025,0.0037463776494077025,0.001839200152415985,0.01157806905268491,0.0008716616502021924,0.010658032551284724,0.0004706011033880764,0.0035408147165714833,0.0006894310463497972,0.0031855460974771974,0.029271974032896553,0.008628476645388915,0.0007142516597115844,0.012361293493793305,0.0008159490521988089,0.010619515173284553,0.050141169469869004,0.0525358551409335,0.015307969490221802,0.01284214047645457,0.016322709336443014,0.04420908370542836,0.007029396672018883,0.0016692248470193162,0.007543688847753267,0.010134200260448844,8.429865222023597e-05,0.0005173325120193741,0
