19,32,21,18,22,19,32,21,18,22,52,232,159,269,270,Math Capability
0.8,0.8095238095238095,0.7802197802197802,0.8152709359605911,0.8229885057471265,0.9,0.9047619047619048,0.8901098901098901,0.9076354679802956,0.9114942528735632,0.0224993227838916,0.005975385467634053,0.004254932735797404,0.0098189173494477,0.0022700625806215866,1
0.5333333333333333,0.6428571428571429,0.8095238095238095,0.7222222222222222,0.7290322580645161,0.6,0.8214285714285714,0.9047619047619048,0.8611111111111112,0.864516129032258,0.042350948281892765,0.007299328803400627,0.004114362087177337,0.016996396668703374,0.0072603753504374615,0
0.8954248366013072,0.8888888888888888,0.6727272727272727,0.7777777777777778,0.8893280632411067,0.9477124183006536,0.9444444444444444,0.8363636363636363,0.8888888888888888,0.9446640316205533,0.030369086640926846,0.006682023614585527,0.0008722319290844183,0.012283534459782652,0.00491388691944429,1
1.0,0.8571428571428571,0.7818181818181819,0.6411411411411412,0.7473684210526316,1.0,0.9285714285714286,0.8909090909090909,0.8205705705705706,0.8736842105263158,0.01016123983258703,0.007872922771673015,0.0019741937781365265,0.008194104607148084,0.004803608646494376,0
0.7619047619047619,0.8571428571428571,0.7272727272727273,0.8478260869565217,0.7933333333333333,0.8809523809523809,0.9285714285714286,0.8636363636363636,0.9239130434782609,0.8966666666666666,0.011470015917218291,0.009258844446741287,0.003127455595936173,0.010860738670480414,0.0069149874739936855,1
1.0,0.8095238095238095,0.832258064516129,0.7566137566137566,0.9177489177489178,1.0,0.9047619047619048,0.9161290322580645,0.8783068783068783,0.9588744588744589,0.00877465614669769,0.009844330528132805,0.0011525882046214868,0.009915572053928344,0.0015930203339525881,1
1.0,0.9642857142857143,0.8888888888888888,0.8514492753623188,0.7046153846153846,1.0,0.9821428571428571,0.9444444444444444,0.9257246376811594,0.8523076923076923,0.0221124122903827,0.006420752948442986,0.004218844485431669,0.00893655998963539,0.0044122604762812994,1
0.7,0.7777777777777778,0.8064516129032258,0.8133333333333334,0.6996047430830039,0.85,0.8888888888888888,0.9032258064516129,0.9066666666666666,0.8471673254281948,0.016141441174318188,0.006466593653202505,0.004568900481040314,0.0077470272785114995,0.0011988513380225172,0
0.75,0.7777777777777778,0.738562091503268,0.7391304347826086,0.8172043010752689,0.8703703703703705,0.8888888888888888,0.869281045751634,0.8695652173913043,0.9086021505376344,0.03995466537193109,0.005251357686128066,0.0018916624345545721,0.011869445344644281,0.005134397373466914,0
0.9285714285714286,0.9941520467836257,0.9150326797385621,0.8086021505376344,0.75,0.9642857142857143,0.9970760233918129,0.9575163398692811,0.9043010752688172,0.875,0.029271974032896553,0.002185044163055046,0.002927694114657491,0.008442035170964144,0.011279440475720126,0
